workout_id,duration_mins,avg_hr,max_hr,hr_spikes,pct_time_low,avg_emg,emg_fatigue,total_reps,effectiveness_label
w_5ba71401,48.6,87.0,98.8,0,60.2,155.0,6.8,27,0
w_fbb72973,29.4,92.5,110.5,1,58.0,197.7,8.0,53,1
w_88d706c3,59.2,127.5,147.7,4,22.1,323.3,22.0,103,2
w_00602243,40.0,130.0,149.7,5,10.0,490.1,19.7,125,2
w_efb8f2ab,21.4,117.4,132.9,2,12.5,498.7,18.5,54,1
w_8d441fe7,26.6,124.5,143.5,3,26.1,396.2,13.4,85,1
w_7bf94adf,2.1,156.4,181.1,5,1.0,341.5,11.5,50,0
w_ef54a8c5,43.5,126.5,149.2,7,7.6,456.3,14.7,124,2
w_22386232,10.8,147.8,181.6,6,9.0,331.1,34.9,34,0
w_753ab631,50.7,161.6,186.1,6,3.0,481.3,43.1,124,3
w_38e75fda,56.5,163.5,182.2,7,3.0,581.1,51.7,225,3
w_8d5f7f45,51.2,136.5,162.0,8,16.8,348.9,10.9,319,3
w_535a1ac8,20.3,102.5,119.2,1,35.9,375.9,9.6,74,1
w_0b7b6104,26.8,105.9,128.1,3,28.8,329.9,16.4,49,1
w_2aea0d15,27.0,95.3,111.5,0,51.5,190.4,5.4,55,1
w_0337737c,34.5,99.8,119.1,1,33.3,231.7,6.1,55,1
w_a4917861,38.2,97.1,124.5,0,60.7,157.3,6.7,43,0
w_28da7feb,36.1,79.9,114.1,4,68.6,588.5,39.0,43,3
w_55ed07b1,28.4,127.4,147.0,3,25.0,284.8,15.5,59,1
w_3094dfd9,30.9,81.6,90.6,1,84.3,155.9,2.7,20,0
w_bdaad0a0,49.7,176.1,195.1,7,3.0,740.9,48.1,156,3
w_edb68431,53.7,100.4,116.3,3,52.9,727.6,36.5,49,3
w_1d224547,2.4,170.6,205.4,6,3.0,554.2,12.7,12,0
w_7b5f2998,5.7,95.1,111.6,2,66.5,79.4,1.2,21,0
w_4d8fb415,50.4,141.1,164.8,4,12.0,348.6,12.3,76,2
w_09818829,15.7,99.6,117.0,2,77.7,102.7,2.8,27,0
w_f9bb4a98,34.8,107.8,132.6,1,36.0,381.5,15.6,88,1
w_7b8a2307,61.0,126.9,141.1,4,12.3,415.3,16.8,78,2
w_2cf6fc58,44.0,127.8,151.2,2,10.3,503.5,14.0,147,2
w_47a8e5a7,43.9,156.8,178.2,10,6.0,529.8,47.6,149,3
w_3ba57712,79.8,146.8,168.8,5,9.5,738.7,26.1,278,3
w_6f93d823,30.7,121.8,135.7,3,21.0,186.6,10.9,87,1
w_4d15a038,38.1,95.5,112.2,1,48.9,232.8,7.1,61,1
w_7f0ab5f3,6.7,134.0,156.2,3,9.1,395.5,24.1,41,0
w_1564380d,29.2,76.5,91.9,2,73.3,162.1,2.5,20,0
w_66ffb6d7,65.9,150.0,181.6,12,7.1,653.7,30.0,233,3
w_32932b2f,31.8,156.5,179.3,7,6.0,470.2,25.4,125,2
w_33742b61,11.0,94.3,109.9,0,46.7,145.7,2.5,8,0
w_1e1435e1,48.2,108.6,128.1,0,49.7,232.2,11.0,74,1
w_388af691,42.6,114.2,133.8,0,45.0,318.5,6.2,91,1
w_561e27c6,22.6,83.1,94.4,2,73.6,63.9,2.0,38,0
w_610d7e17,36.5,90.0,104.8,3,87.0,180.3,5.1,45,0
w_7ff58154,22.2,94.3,107.4,0,51.4,244.8,3.3,68,1
w_143caf4c,45.2,114.5,125.0,1,44.0,227.5,5.7,54,1
w_2009a7e4,44.1,83.5,111.7,4,52.5,693.2,21.5,48,3
w_ebbecd26,71.8,90.2,111.1,0,77.4,43.7,1.3,10,0
w_bfec8670,33.1,106.4,123.3,0,59.1,215.8,4.1,51,1
w_08768c65,64.3,86.1,100.3,0,74.3,114.8,2.0,8,0
w_796a6d9d,46.5,93.1,105.8,1,55.5,294.8,4.3,86,1
w_ee68e496,35.0,151.4,184.5,7,4.2,509.5,28.8,116,2
w_0b3612ec,27.4,126.3,146.4,2,25.0,351.5,14.2,50,1
w_7c0c5122,22.5,85.4,107.8,1,61.0,121.5,4.4,71,1
w_71ac26cd,23.2,132.5,148.6,3,25.0,281.0,11.9,81,1
w_d1228f4e,43.0,127.3,157.4,7,20.5,398.8,21.6,95,2
w_ede3613f,46.2,140.8,172.2,10,1.0,661.6,32.9,132,3
w_e6494160,36.9,142.8,168.0,5,12.0,476.3,24.4,84,2
w_265e3bea,47.5,83.1,98.9,2,69.5,190.2,6.5,46,0
w_8bd8469f,36.5,114.5,129.9,2,30.0,282.3,14.8,61,1
w_1abf1b7b,14.1,118.0,133.5,5,21.3,362.1,18.9,46,1
w_958aebf3,46.4,103.2,114.4,1,57.8,317.9,8.9,80,1
w_b85e8245,33.7,92.2,101.8,0,55.4,166.8,2.9,29,0
w_703a0f7a,47.5,129.9,154.1,6,6.7,499.5,16.3,90,2
w_ca1b43e8,7.7,151.1,183.4,3,6.0,473.5,37.3,36,0
w_a4779a2f,60.8,131.8,156.5,3,18.3,331.7,16.0,113,2
w_1c7b9546,36.4,160.5,175.8,8,3.0,355.7,19.2,271,3
w_ea6fbf58,20.1,123.1,147.1,3,35.6,389.1,9.8,69,1
w_6fba6b9c,22.9,93.0,103.2,2,55.4,219.4,6.3,57,1
w_bc7eb91b,40.9,117.0,136.3,4,21.0,276.1,12.6,95,1
w_5b8abfdc,45.6,134.5,164.0,7,7.1,505.9,27.5,94,2
w_0c468ab5,52.9,140.1,169.5,7,9.5,385.3,21.3,234,3
w_2aac0062,6.5,154.6,183.5,6,6.0,453.7,32.1,74,0
w_ea12447b,27.9,123.4,142.1,3,21.6,403.0,10.1,45,1
w_fa79cc6d,21.7,74.6,94.4,0,84.1,92.4,3.6,18,0
w_9513378a,15.0,74.2,89.3,0,76.2,102.9,4.8,28,0
w_c1ffd3b5,11.3,97.7,104.9,0,76.1,133.3,2.2,12,0
w_7ff98261,6.3,84.5,92.9,1,78.0,117.0,4.4,15,0
w_776456a5,28.2,123.1,148.5,4,31.2,292.7,9.6,89,1
w_3c2f9ef0,43.0,101.3,121.8,1,37.4,312.7,6.1,50,1
w_b8d2b84c,35.9,131.9,163.8,4,12.8,458.1,21.8,159,2
w_6dd8a1fc,46.0,151.3,171.6,4,6.0,533.0,26.3,102,2
w_810772d3,30.7,122.0,146.1,2,37.6,333.4,7.1,67,1
w_a955aaa8,22.7,102.9,126.2,3,43.1,262.8,13.5,70,1
w_3975d428,44.2,108.9,127.4,3,32.9,288.7,11.3,81,1
w_1196e0e5,52.5,142.5,168.3,3,12.0,479.3,21.3,117,2
w_8991e728,51.8,134.0,149.6,6,19.2,442.1,23.6,137,2
w_d7a25cc2,77.6,67.3,78.2,0,92.6,143.9,2.9,33,0
w_99948d7a,8.0,122.3,150.0,7,6.8,427.0,35.4,76,0
w_a3ad77e5,41.0,107.8,130.5,0,24.0,311.0,6.0,64,1
w_795a0b4a,63.5,168.9,196.2,8,2.1,611.8,48.5,227,3
w_a0f3a2b2,24.1,103.8,120.2,2,28.2,307.1,14.2,73,1
w_c255b145,35.5,82.2,104.7,1,73.8,725.0,21.0,55,3
w_383b6113,17.9,125.0,154.7,5,7.2,408.0,18.7,43,1
w_cfa80241,62.2,69.8,91.6,0,72.3,39.9,3.6,32,0
w_026b8ae5,54.1,129.7,155.6,4,17.3,567.7,21.6,157,2
w_4ca122b2,52.0,154.0,175.5,9,1.8,558.4,32.9,242,3
w_3e618a3b,54.0,134.5,157.1,3,15.7,342.3,25.6,114,2
w_201bacd9,3.1,107.5,145.3,1,23.1,639.8,15.1,8,0
w_fadc235e,35.1,123.5,138.8,4,22.1,341.8,11.9,51,1
w_0eaf5bd7,28.1,100.3,114.0,1,30.9,305.8,9.7,70,1
w_f35dd94e,65.9,145.5,161.7,12,1.3,585.1,31.7,263,3
w_22c33cb9,33.5,124.6,140.7,4,27.4,300.1,11.4,64,1
w_99abb78a,25.8,111.0,132.0,2,34.9,390.4,15.5,76,1
w_55e829f7,66.3,154.5,183.9,10,2.1,663.2,42.4,248,3
w_15311841,26.1,95.8,117.0,1,71.2,177.5,1.7,39,0
w_04154348,31.9,74.4,84.4,2,58.2,169.1,3.9,17,0
w_9dcc7ed3,35.1,91.1,104.2,1,65.5,157.0,0.8,28,0
w_af868752,33.9,77.7,87.8,2,58.5,70.2,4.8,16,0
w_85b789fb,6.2,171.5,187.3,6,2.8,371.0,32.5,66,0
w_7ae78232,24.9,81.0,89.0,2,77.9,52.5,0.6,46,0
w_1b26a9ea,15.0,133.2,155.8,2,15.8,419.3,17.1,65,1
w_0a91a5ed,47.0,145.0,167.7,5,2.5,513.2,25.7,127,3
w_806a7b81,53.0,159.1,183.5,8,1.6,640.1,37.0,243,3
w_be7d9e98,35.3,96.1,119.9,2,39.7,271.0,9.6,54,1
w_d1ccd31e,46.4,132.1,160.2,6,7.9,525.0,20.3,111,2
w_d2933257,41.7,130.3,161.4,4,16.4,493.3,23.0,80,2
w_4d367a24,31.7,89.6,107.7,1,77.6,154.8,2.4,53,0
w_7a44b851,22.9,124.5,143.6,1,37.0,294.2,10.3,89,1
w_88628216,33.2,152.7,178.5,5,6.0,504.5,20.7,109,2
w_579b0843,56.2,141.7,175.3,6,4.0,593.2,25.1,188,3
w_452d46d8,41.4,144.7,168.4,4,12.0,350.2,24.2,126,2
w_428d85a4,17.0,127.6,147.1,2,17.2,336.4,18.7,54,1
w_59649e1a,65.5,163.5,196.3,13,2.8,753.3,42.4,240,3
w_cb6e8b11,5.7,79.2,89.3,0,53.8,54.4,0.4,13,0
w_18441dba,15.5,74.2,90.9,1,76.2,104.0,4.4,34,0
w_ee1e12b7,49.1,147.0,164.5,4,12.0,340.1,15.1,203,3
w_a6dd1880,51.7,137.6,154.6,6,20.3,410.0,21.5,117,2
w_bafe9e65,78.9,157.3,185.2,7,3.3,729.9,26.8,236,3
w_21888d18,32.9,119.9,139.3,2,39.6,382.7,14.7,96,1
w_5c917603,35.1,84.5,95.3,1,64.6,144.0,3.5,30,0
w_7181ea06,33.8,97.5,121.6,3,22.0,289.0,7.6,59,1
w_47dc13c9,53.9,121.8,147.7,5,27.3,470.6,21.5,79,2
w_40914465,36.0,140.0,159.4,7,12.5,493.3,25.6,123,2
w_ee797237,42.1,163.5,191.5,13,3.0,638.5,42.5,239,3
w_732100c4,43.7,126.8,153.9,7,7.4,341.2,16.8,140,2
w_b12d6847,46.7,129.3,158.2,7,7.3,517.4,15.5,111,2
w_3741a3b6,37.6,129.4,156.0,7,19.1,421.6,23.8,104,2
w_a2236271,74.7,148.8,172.7,11,7.7,617.1,37.7,235,3
w_bf1ff258,23.5,108.5,124.9,2,42.5,266.5,7.0,41,1
w_a06465c9,8.8,101.0,135.6,5,9.7,705.6,18.8,12,0
w_3bc0701e,47.1,146.7,165.3,4,7.9,535.0,19.5,93,2
w_a0e43acd,37.8,104.4,116.6,0,47.0,290.7,6.1,53,1
w_f55b0754,71.6,152.5,182.0,8,1.2,776.2,39.4,224,3
w_8afe450f,62.7,150.0,181.8,6,4.7,706.6,42.1,193,3
w_145749e8,15.2,83.5,99.1,0,57.3,115.7,3.7,22,0
w_e4177531,61.3,177.8,202.5,14,1.2,604.7,46.1,225,3
w_1fc1315a,32.4,105.1,117.2,3,30.3,272.1,9.1,49,1
w_806f6917,45.3,95.9,116.3,1,71.8,167.6,5.2,31,0
w_43e93264,49.3,126.1,152.1,2,8.6,459.3,22.2,107,2
w_bb9d3668,40.0,126.5,150.1,4,25.0,359.8,15.3,83,1
w_5d2ef23f,6.6,88.3,97.7,0,68.3,70.1,1.0,24,0
w_0f09dd8a,3.6,118.4,152.6,4,10.4,691.1,15.9,9,0
w_7466da33,36.2,123.6,138.1,1,30.5,318.4,5.6,67,1
w_c54c999f,21.7,141.0,168.7,2,12.0,445.6,12.3,57,1
w_f9c99aec,46.6,91.2,106.8,0,51.8,198.5,6.1,60,1
w_1f588347,45.7,79.0,102.2,2,71.2,129.6,5.9,42,0
w_6b2817ce,61.6,168.0,186.4,15,3.0,762.5,43.8,195,3
w_4d0ba840,18.4,125.1,142.3,2,19.1,399.3,20.7,44,1
w_8adaaac0,45.7,149.6,175.3,6,7.3,551.9,20.6,105,2
w_f3221898,38.2,152.4,180.9,8,6.0,481.5,28.1,89,2
w_ecfa9922,15.6,73.7,83.6,0,62.0,41.6,3.1,29,0
w_813db508,4.4,157.4,187.2,7,6.0,502.1,34.8,32,0
w_2d285b66,44.5,142.9,165.6,6,7.6,392.5,19.3,81,2
w_0baaa2c6,11.5,144.0,164.9,7,7.8,345.7,27.0,78,0
w_2efc9195,66.7,173.1,193.4,7,3.0,742.8,36.4,197,3
w_46002a46,38.7,122.3,151.4,6,11.5,391.0,23.7,141,2
w_8cc9ef03,35.4,87.2,106.1,4,54.9,580.8,22.0,75,3
w_b14a8899,44.9,156.7,185.2,5,6.0,483.1,25.1,111,2
w_aab610d9,41.8,123.0,142.6,2,41.2,213.6,12.1,56,1
w_11b63d00,34.7,81.3,89.5,1,68.3,115.1,4.8,45,0
w_1d3cb21a,73.9,156.5,191.3,12,2.7,584.9,42.5,178,3
w_92d7e345,47.3,145.4,170.9,6,8.5,398.6,21.1,98,2
w_f4f592fa,46.1,147.3,170.8,12,2.0,700.2,40.0,233,3
w_d0b6546a,43.4,154.1,182.6,6,6.0,562.6,37.6,149,3
w_f7cd58eb,34.3,78.2,96.7,1,60.3,141.1,1.3,51,0
w_3bb8b196,50.9,156.2,190.0,11,2.6,518.2,32.8,120,3
w_e1b9eb51,48.3,91.2,116.8,3,84.7,84.3,2.6,52,0
w_48256328,37.5,90.5,107.3,3,49.2,682.2,41.9,59,3
w_2219149d,9.5,133.9,165.8,4,25.0,664.5,8.2,4,0
w_5a8a3555,17.9,119.3,146.8,5,17.2,468.6,13.8,66,1
w_053c6b8c,28.1,110.8,126.5,1,20.1,221.6,5.8,89,1
w_d82e7275,59.0,168.2,193.7,5,3.0,612.1,39.5,213,3
w_3b878577,47.5,146.6,162.5,3,5.6,450.0,14.5,261,3
w_c844037e,21.0,73.6,85.4,2,68.2,152.5,1.8,21,0
w_8a19a7f5,43.7,107.9,128.3,3,20.3,346.1,9.1,57,1
w_19f4403b,78.8,138.4,159.4,9,3.8,685.0,39.7,205,3
w_d58b1069,33.5,147.9,181.1,8,7.4,670.4,31.2,222,3
w_f5d6bf28,32.1,124.6,150.0,2,20.2,296.0,7.8,53,1
w_3bd01710,10.3,80.8,93.9,1,94.7,118.5,1.2,8,0
w_23640abc,13.0,85.2,90.7,0,93.6,56.8,0.7,16,0
w_f0e4f165,47.6,127.2,148.2,7,6.5,390.6,15.3,120,2
w_8318effe,28.7,80.6,107.9,2,67.9,82.1,6.4,43,0
w_fe7ff5e2,28.6,86.1,100.7,2,44.8,154.0,7.6,73,1
w_6f7f9ffe,14.3,129.9,154.9,3,13.6,439.4,15.7,73,1
w_4244a857,74.7,155.1,184.8,6,3.2,565.0,44.8,237,3
w_46e810c6,31.3,121.3,141.7,3,20.6,344.9,8.3,101,1
w_d1884d62,50.8,79.0,94.3,5,72.4,592.6,33.0,75,3
w_adff103f,23.6,89.6,102.8,1,64.5,136.8,4.0,21,0
w_db3de726,55.6,156.5,181.2,7,3.2,737.0,36.2,202,3
w_c3b1443e,29.6,107.3,126.3,0,22.3,182.9,8.9,53,1
w_6fe4f96b,7.6,93.2,109.4,0,61.7,142.2,1.5,7,0
w_ceec63e9,10.4,103.8,117.3,2,63.0,165.3,4.8,20,0
w_016f4b72,6.0,153.6,187.6,9,6.0,593.0,16.4,12,0
w_927319e2,26.5,90.2,101.7,0,41.8,195.1,4.0,34,1
w_59077d50,20.9,82.2,93.7,2,88.5,145.5,3.7,25,0
w_e7d4e6c1,38.8,126.9,144.0,4,13.3,454.7,25.7,101,2
w_8bccbfc2,32.4,138.3,165.3,8,14.9,428.6,20.2,95,2
w_fcb5ec74,46.0,92.5,112.7,0,38.1,205.7,11.3,86,1
w_d0e5244f,13.7,84.3,100.6,1,45.4,152.9,0.5,7,0
w_09b85aed,33.2,140.3,171.1,4,11.5,511.3,24.9,99,2
w_d3913519,35.5,146.0,177.3,6,12.0,544.2,26.4,109,2
w_fb668e0f,49.5,155.3,173.3,8,2.9,707.0,43.4,220,3
w_9b966a83,62.9,159.0,189.5,13,4.5,737.1,38.2,251,3
w_8e7fa27f,50.5,100.4,121.6,1,49.0,277.0,7.8,62,1
w_a715f28a,49.8,132.1,148.8,5,19.1,499.0,20.5,88,2
w_ae2f015e,41.0,150.1,173.6,6,6.0,574.3,33.7,167,3
w_6b051020,55.1,88.7,106.9,0,78.5,85.8,3.0,25,0
w_d0aa8c4a,17.9,115.4,138.3,5,17.1,455.0,21.0,55,1
w_cc8bc448,2.6,134.9,154.8,6,4.2,386.1,27.9,51,0
w_c3f88670,26.7,104.4,120.4,3,35.9,304.8,12.3,84,1
w_bc175561,10.6,84.9,97.9,0,69.7,144.9,1.2,7,0
w_b1d506ad,47.7,80.6,89.8,0,79.3,39.6,0.3,13,0
w_22238603,13.1,95.5,111.5,1,62.8,55.4,3.6,22,0
w_279c0a99,64.2,155.8,176.3,11,1.7,541.6,35.7,250,3
w_fe2c5ea0,8.6,78.1,85.5,0,94.7,87.7,1.9,26,0
w_596bbe71,50.1,91.8,102.6,0,67.6,126.6,6.1,59,0
w_c215d61e,41.5,154.7,171.9,7,5.2,539.1,19.8,112,2
w_8c6a78ad,32.9,119.6,139.7,1,19.9,342.6,10.4,55,1
w_571c6357,45.0,115.1,138.3,1,33.4,282.8,14.5,76,1
w_1326a399,67.5,89.4,102.7,1,72.4,91.6,0.7,19,0
w_b887f47f,27.3,93.3,106.8,0,53.4,163.4,7.3,42,1
w_c11712bb,46.6,125.3,139.6,3,12.8,369.6,18.2,143,2
w_45421f66,9.1,106.4,139.5,1,38.5,686.3,13.5,6,0
w_c230e0a7,40.1,130.6,165.3,8,9.9,401.7,27.7,138,2
w_f7140372,53.0,131.8,150.6,7,14.9,367.7,21.7,247,3
w_f70c71cc,52.9,129.3,159.0,6,11.2,542.6,17.7,103,2
w_72c36a16,55.4,103.1,133.8,2,69.2,690.2,27.5,37,3
w_fe3d81b5,38.2,114.3,133.7,4,21.4,273.1,7.9,97,1
w_a816c662,39.2,90.9,103.3,2,87.6,196.3,4.5,49,0
w_c9b68d6b,47.9,139.1,169.0,7,4.3,563.0,22.7,127,2
w_9b47888a,45.8,142.0,171.1,6,9.7,376.5,16.0,216,3
w_2717bf36,29.2,108.7,132.9,3,41.2,317.1,8.5,73,1
w_bd55cd5a,40.9,126.2,145.4,3,23.5,360.1,8.2,100,1
w_63e5a3f9,10.4,76.5,85.1,1,50.0,141.8,1.7,20,0
w_ba956cb0,5.3,122.3,160.1,5,40.0,633.4,17.4,14,0
w_1ba1bc06,50.3,130.8,155.5,5,11.8,439.6,18.1,118,2
w_b1ce19a9,51.1,163.9,190.5,5,3.0,337.9,21.2,235,3
w_9c10a2df,34.2,118.9,139.3,3,39.7,276.1,14.7,59,1
w_d195a6b0,37.1,128.9,152.1,4,9.6,410.0,21.1,81,2
w_5bbfea8c,33.9,98.8,114.8,1,43.8,203.7,6.8,36,1
w_fce4e07f,42.8,104.2,126.9,2,60.5,547.8,20.1,43,3
w_36671654,25.0,119.2,144.2,3,42.4,339.4,17.9,71,1
w_67bea25a,46.0,127.6,144.0,5,8.4,350.0,18.5,99,2
w_b8ff94e3,39.2,164.0,188.8,9,3.0,668.8,35.0,125,3
w_e437863a,51.6,139.9,169.8,7,17.8,392.0,14.2,87,2
w_0a0d54dc,31.9,123.8,142.7,2,18.7,334.3,10.6,83,1
w_1b44bf28,32.2,77.4,93.9,2,55.1,165.1,0.3,53,0
w_7de2185a,31.1,100.8,119.5,3,36.2,340.5,15.9,68,1
w_abf912b1,35.1,148.7,168.8,7,2.9,412.1,23.7,103,2
w_d4389d44,10.6,77.1,88.0,1,69.8,86.2,1.4,27,0
w_9031e210,53.9,111.9,132.3,0,38.9,242.0,10.9,66,1
w_bf574946,58.9,142.2,170.2,7,3.2,618.0,36.1,226,3
w_49ceeb90,40.8,108.4,128.3,1,42.0,262.7,13.3,49,1
w_3274826c,66.5,152.6,183.9,12,1.8,646.0,38.4,223,3
w_bf768d69,34.4,148.8,173.4,5,4.0,561.1,28.5,102,2
w_37758537,41.0,141.1,172.3,6,5.9,443.7,22.0,144,2
w_0be43f74,73.4,148.4,181.4,8,2.1,739.9,32.3,214,3
w_295d18b2,66.9,154.3,186.2,12,1.4,735.8,40.5,235,3
w_f45a3e69,60.4,84.4,105.3,0,74.1,148.2,1.2,24,0
w_93b2d476,31.4,137.0,159.0,4,10.1,464.5,22.8,103,2
w_96a8de4b,50.1,143.2,171.4,7,12.0,420.2,15.2,85,2
w_d169bc7a,54.3,132.8,158.2,5,7.0,434.1,18.9,87,2
w_6eb51b7d,51.4,141.6,170.8,5,6.2,582.9,39.9,211,3
w_32a90565,48.0,147.4,172.8,8,10.3,535.6,36.1,104,3
w_54f71bb3,49.0,131.8,149.2,2,24.8,338.0,22.2,112,2
w_acbbc735,36.2,137.0,169.1,8,6.5,487.5,19.6,132,2
w_d2b1ea33,60.6,124.8,151.7,4,27.8,393.0,20.9,124,2
w_6158009c,50.9,159.5,182.7,11,0.8,687.0,43.3,254,3
w_f08a1216,35.1,98.7,110.5,0,55.4,168.2,3.2,24,0
w_446be295,45.5,137.2,163.4,6,20.2,415.8,19.5,131,2
w_57472e6f,16.5,94.5,105.5,0,88.7,165.5,5.0,5,0
w_3ee0ea25,25.8,112.6,134.7,1,24.6,283.6,10.2,45,1
w_216a1d53,58.8,136.7,156.0,6,20.1,321.2,18.7,126,2
w_3ed35287,42.0,127.7,157.5,4,14.0,479.4,22.0,100,2
w_e22f1f17,30.5,106.5,124.2,2,38.5,301.3,13.1,98,1
w_a9d1ed1c,61.0,167.6,204.3,7,3.0,605.4,44.7,188,3
w_d1405d20,41.0,142.9,176.7,4,8.1,542.1,20.8,116,2
w_aec56b78,5.7,162.5,190.0,6,3.0,306.2,27.5,27,0
w_755e2973,45.4,161.5,194.0,12,0.2,603.3,43.5,205,3
w_19419a94,69.9,171.3,197.0,8,0.7,612.5,39.1,260,3
w_e677b7e8,48.3,123.8,142.2,5,19.3,471.2,22.5,143,2
w_bff16709,21.2,116.9,141.2,3,14.2,444.5,11.0,60,1
w_f8317873,30.7,121.1,134.9,1,30.3,270.8,7.3,68,1
w_a896a683,39.7,144.6,166.1,12,6.5,644.7,31.3,128,3
w_53ca7504,26.6,116.5,133.4,2,32.4,301.1,12.7,70,1
w_746aef59,11.8,169.6,200.7,9,3.0,517.0,14.5,36,0
w_01791b6f,24.5,94.6,106.1,2,52.6,137.0,8.0,71,1
w_3161ca0c,62.1,68.5,84.4,1,93.3,42.6,1.6,13,0
w_8add0a1a,27.1,78.9,87.5,2,57.0,126.5,2.8,41,0
w_3077f323,34.8,110.6,137.6,3,35.0,348.8,13.8,81,1
w_b3538eb7,49.4,150.1,177.3,7,6.0,410.3,26.0,103,2
w_5139e919,10.3,161.3,192.3,6,3.0,566.1,25.7,35,0
w_785bb59f,41.8,138.2,159.8,4,11.6,379.9,26.1,88,2
w_7a7926c5,37.9,153.1,180.4,6,6.0,549.0,16.0,153,2
w_3ccbf539,24.1,132.2,150.9,3,24.0,255.3,8.8,61,1
w_c137c557,7.4,165.3,195.9,8,3.0,305.9,21.4,33,0
w_4866ec37,58.2,133.1,147.9,3,11.6,458.6,19.8,135,2
w_d06b593c,25.7,111.0,130.9,1,20.3,330.7,9.2,85,1
w_a5eb2925,36.8,155.2,173.8,7,6.0,436.1,26.5,117,2
w_fded066a,24.7,130.8,148.8,3,25.0,352.7,11.8,67,1
w_d6226dd9,54.2,132.1,153.3,4,13.0,438.5,25.9,125,2
w_680e2fa1,3.4,123.7,139.3,5,0.8,610.7,13.7,51,0
w_cd7c7bf2,53.9,144.5,164.5,4,12.0,377.1,23.6,116,2
w_09387168,52.5,151.3,184.9,11,0.5,642.8,35.2,194,3
w_2958832d,9.3,141.7,175.3,8,0.9,378.4,11.4,32,0
w_94bcd6f5,42.8,138.3,165.1,6,9.2,479.6,25.8,84,2
w_4094f1d2,36.2,98.4,113.4,2,75.0,590.2,40.0,63,3
w_055ac8a9,5.0,113.5,135.7,2,24.1,559.4,15.2,8,0
w_25388d21,5.4,134.4,156.4,1,25.0,682.1,18.5,3,0
w_9ff49eba,10.8,81.8,87.3,0,68.2,57.7,0.7,21,0
w_6313c0b0,44.0,156.7,176.2,3,4.5,443.6,25.2,151,2
w_d78087ec,52.2,146.4,174.9,4,4.1,490.6,34.3,187,3
w_ff2d464a,58.7,140.8,156.6,2,12.0,459.2,13.7,102,2
w_ab075c00,51.0,148.1,177.3,4,5.9,388.1,14.6,85,2
w_beb0b515,41.3,150.1,180.1,5,6.0,595.2,42.1,128,3
w_5321512b,45.0,138.0,167.8,4,10.7,557.6,47.5,174,3
w_b5f2c9db,32.8,139.6,161.6,8,9.6,527.3,29.0,106,2
w_4579b2dc,2.7,171.5,200.3,4,1.7,608.4,31.3,43,0
w_541faad0,66.7,76.0,87.1,0,87.8,61.8,1.0,22,0
w_d29b2f54,13.9,127.6,145.3,3,20.4,426.3,21.1,45,1
w_f5560fe0,5.5,155.8,183.2,6,6.0,637.5,17.6,12,0
w_f6d7cc1f,31.5,90.1,108.7,2,64.6,65.8,2.8,28,0
w_00037c91,40.6,149.0,169.1,6,0.0,690.8,37.3,140,3
w_26a57c16,34.9,156.4,178.5,8,6.0,504.3,19.1,105,2
w_95174b24,36.8,108.3,118.6,0,38.2,228.3,9.0,76,1
w_cdbab259,46.7,147.4,178.4,12,6.5,562.3,33.4,132,3
w_68e9a2f0,9.8,114.4,150.1,4,31.9,680.7,19.5,14,0
w_57fa59de,9.2,121.8,160.9,5,27.4,542.8,17.9,9,0
w_6cd8eebe,49.1,130.1,157.7,4,21.4,395.3,24.4,99,2
w_e6c8e8db,46.5,132.1,149.4,3,4.6,400.7,19.4,157,2
w_d669cabe,44.5,81.3,107.9,4,66.7,661.8,28.2,65,3
w_1ae496ae,34.4,137.0,159.2,6,10.9,445.0,16.0,104,2
w_9440d4f9,52.2,144.2,167.4,4,11.7,415.3,17.1,114,2
w_954e6144,45.6,131.0,148.5,7,18.6,376.4,25.5,112,2
w_05de45da,28.8,88.0,106.3,0,73.4,64.9,5.0,27,0
w_c3ca5647,54.3,131.5,157.1,6,8.4,346.8,19.0,114,2
w_e2267082,17.2,131.1,158.3,3,10.1,371.0,22.0,51,1
w_4fa0d54b,14.6,137.1,159.7,3,16.4,402.2,20.3,40,1
w_cf63c4ce,72.2,68.5,86.9,1,72.9,37.4,1.0,15,0
w_c268bc9f,55.0,128.3,150.9,6,14.9,426.8,16.2,155,2
w_c81d4c31,21.4,117.6,144.7,4,19.6,417.3,20.6,69,1
w_340e9953,43.5,126.5,147.1,6,9.1,412.3,19.1,105,2
w_76c816fc,39.6,145.8,164.4,11,4.5,563.0,37.8,173,3
w_7775bb35,25.0,100.7,118.0,1,53.1,249.9,2.0,53,1
w_d843d2dc,41.8,145.1,175.4,6,4.9,532.7,17.3,150,2
w_812b1ff9,37.1,148.5,173.0,12,0.3,667.1,36.5,193,3
w_54950345,6.3,102.4,141.9,3,35.6,602.4,7.5,12,0
w_be3ad9ef,40.6,153.0,182.0,3,6.0,379.3,18.2,131,2
w_f8b9c282,16.0,143.4,165.9,2,12.0,418.0,20.6,63,1
w_68211275,42.4,149.9,169.2,7,0.1,789.0,40.6,250,3
w_ad482054,50.0,96.8,112.4,0,42.8,306.1,6.7,85,1
w_5a01ba18,46.0,150.6,177.2,3,6.0,438.0,16.4,135,2
w_e9877f2a,46.0,168.2,188.3,5,3.0,624.3,32.0,209,3
